Implementation,128,512,2048
BLAS,1,1,1
Basic,50.097150760719224,44.81782221387735,123.10704458507955
Blocked; B=16,1.295402489626556,1.6360624202060716,1.7560210842706243
Blocked; B=4,5.0710373443983405,4.537383602345773,7.468231797362457
